KCLW, 27.97668625, -82.75874153, 70.87
KCMA, 34.21375562, -119.094328, 75.13
KCMH, 39.99797221, -82.89188862, 814.96
KCMI, 40.03925007, -88.27805534, 753.94
KCMX, 47.16841679, -88.48906115, 1095.14
KCMY, 43.95834737, -90.73789716, 836.94
KCN, 53.39911457, -167.5519001, 0.00
KCNC, 41.01962496, -93.35968047, 1049.87
KCNH, 43.3704333, -72.36867786, 544.95
KCNK, 39.54925273, -97.65231684, 1485.89
KCNM, 32.33747229, -104.2632777, 3294.95
KCNO, 33.97469468, -117.6366109, 651.90
KCNP, 41.07747216, -102.4640554, 3682.09
KCNU, 37.66879723, -95.48506379, 1001.97
KCNW, 31.63783047, -97.07413897, 470.14
KCNY, 38.75495575, -109.7548445, 4555.12
KCOD, 44.52019438, -109.0237972, 5102.03
KCOE, 47.7742916, -116.8196221, 2317.91
KCOF, 28.23945556, -80.60755268, 7.87
KCOI, 28.34158871, -80.68549722, 6.89
KCOM, 31.8411389, -99.40361112, 1696.85
KCON, 43.20273355, -71.50228635, 346.13
KCOQ, 46.7011334, -92.50360563, 1278.87
KCOS, 38.80580574, -104.7002502, 6184.06
KCOT, 28.45825542, -99.22016412, 476.05
KCOU, 38.81797224, -92.21958339, 889.11
KCPC, 34.27287217, -78.71499181, 98.10
KCPK, 36.66561954, -76.32066384, 20.01
KCPM, 33.89001668, -118.2436833, 97.11
KCPR, 42.90797219, -106.464403, 5347.11
KCPS, 38.57071683, -90.15622214, 413.06
KCPT, 32.35376403, -97.43374988, 854.00
KCPU, 38.14611677, -120.6481723, 1325.13
KCQA, 40.48408337, -84.56011131, 894.03
KCQB, 35.72381683, -96.82027236, 983.92
KCQM, 47.82191958, -92.68942505, 1327.10
KCQX, 41.68838885, -69.98951644, 67.91
KCR, 63.567723, -155.9890437, 859.91
KCRE, 33.81175015, -78.72394458, 32.15
KCRG, 30.33633348, -81.5144442, 41.01
KCRO, 36.10245019, -119.5948474, 196.85
KCRP, 27.77036101, -97.50122219, 43.96
KCRQ, 33.1282502, -117.2800832, 331.04
KCRS, 32.02806942, -96.40057772, 449.15
KCRT, 33.17833342, -91.88018873, 184.06
KCRW, 38.37314732, -81.59318894, 980.97
KCRX, 34.91496686, -88.60348329, 424.87
KCRZ, 40.9941252, -94.75503042, 1273.95
KCSB, 40.30658349, -100.1620835, 2414.04
KCSG, 32.51633339, -84.93886113, 396.98
KCSM, 35.33983883, -99.20049995, 1921.92
KCSQ, 41.0214445, -94.36330542, 1299.87
KCSV, 35.95129162, -85.0849776, 1880.91
KCTB, 48.60836104, -112.3761387, 3854.00
KCTJ, 33.63102794, -85.15202791, 1161.09
KCTK, 40.56909464, -90.074839, 684.06
KCTY, 29.63552792, -83.10475007, 41.99
KCTZ, 34.97561127, -78.36461663, 147.97
KCUB, 33.97047222, -80.9952499, 192.91
KCUH, 35.94992504, -96.77305251, 916.01
KCUL, 38.08948059, -88.12306121, 388.12
KCUT, 43.73331673, -103.6176945, 5602.03
KCVG, 39.04614173, -84.66217205, 896.00
KCVK, 36.26487237, -91.56264156, 715.88
KCVN, 34.42513883, -103.0792777, 4215.88
KCVO, 44.49719444, -123.2898304, 246.06
KCVS, 34.38285548, -103.322175, 4294.95
KCVX, 45.30477773, -85.27533308, 668.96
KCWA, 44.77761939, -89.66678068, 1276.90
KCWF, 30.21059185, -93.1431891, 17.06
KCWI, 41.8311112, -90.32913879, 708.01
KCWS, 35.08080851, -92.42496103, 314.96
KCWV, 32.19505537, -81.86955571, 111.88
KCXE, 36.7883363, -78.50155279, 502.95
KCXL, 32.66950294, -115.5133277, 3.94
KCXO, 30.35183329, -95.41446671, 245.08
KCXP, 39.19222221, -119.7344443, 4696.85
KCXU, 31.2129166, -84.23680544, 174.87
KCXY, 40.21713886, -76.85147211, 347.11
KCYO, 39.51600574, -82.98215255, 685.04
KCYS, 41.15572225, -104.811839, 6155.84
KCYW, 39.38713633, -97.15721682, 1208.01
KCZD, 40.86911112, -100.0042221, 2501.97
KCZG, 42.07853627, -76.09633327, 833.01
KCZK, 45.67694463, -121.8788888, 150.92
KCZL, 34.4586641, -84.93997783, 642.06
KCZT, 28.52224991, -99.82363343, 599.08
KDAA, 38.71528052, -77.18139723, 74.15
KDAB, 29.17991649, -81.05805561, 34.12
KDAF, 44.03343882, -90.08513063, 918.96
KDAG, 34.85371392, -116.786689, 1926.84
KDAL, 32.84711111, -96.85177758, 486.88
KDAN, 36.57286104, -79.33611095, 570.87
KDAW, 43.28405578, -70.92925564, 321.85
KDAY, 39.90237493, -84.2193751, 1008.86
KDBN, 32.56445825, -82.98525542, 310.04
KDBQ, 42.40198888, -90.70948586, 1077.10
KDCA, 38.85208357, -77.03772202, 15.09
KDCR, 40.83754722, -84.86246377, 841.86
KDCU, 34.65264715, -86.94536671, 591.86
KDCY, 38.70043617, -87.12973326, 473.10
KDDC, 37.76466105, -99.96675566, 2594.16
KDDH, 42.89133344, -73.2464169, 827.10
KDEC, 39.83456399, -88.86568889, 682.09
KDED, 29.06698041, -81.28394187, 80.05
KDEH, 43.27550288, -91.739375, 1157.15
KDEN, 39.86165565, -104.6731777, 5431.10
KDEQ, 34.04699463, -94.39936683, 354.99
KDET, 42.40919463, -83.00986111, 625.98
KDEW, 47.96663884, -117.4266668, 2209.97
KDFI, 41.33749992, -84.42880556, 708.01
KDFW, 32.89682787, -97.0379971, 606.96
KDGL, 31.34260275, -109.5033458, 4172.90
KDGW, 42.79717516, -105.3858277, 4932.09
KDHN, 31.32133886, -85.44962794, 400.92
KDHT, 36.02342796, -102.5472084, 3991.14
KDIK, 46.79738883, -102.801953, 2591.86
KDK, 57.80591659, -152.3738417, 139.11
KDKB, 41.93372212, -88.70571122, 915.03
KDKK, 42.4933362, -79.27204192, 692.91
KDKX, 35.9638333, -83.87365267, 833.01
KDLC, 34.44905575, -79.36858311, 132.87
KDLF, 29.3597861, -100.7775915, 1081.04
KDLH, 46.84208885, -92.19364733, 1428.15
KDLL, 43.52195296, -89.77090269, 976.05
KDLN, 45.25536105, -112.5525056, 5241.14
KDLO, 35.74558061, -119.2365029, 313.98
KDLS, 45.61855562, -121.1673336, 247.05
KDLZ, 40.27970273, -83.11480299, 944.88
KDMA, 32.16650024, -110.8831666, 2704.07
KDMN, 32.26230539, -107.7206388, 4313.98
KDMO, 38.70740555, -93.17590848, 909.12
KDMW, 39.60827775, -77.00766653, 789.04
KDNL, 33.46650291, -82.03938067, 422.90
KDNN, 34.72174723, -84.8691085, 709.97
KDNS, 41.98643357, -95.38071916, 1275.92
KDNV, 40.19920293, -87.59589717, 695.87
KDOV, 39.12950009, -75.46599984, 27.89
KDP, -5.878721215, 143.5274152, 7728.02
KDPA, 41.90777779, -88.24861094, 757.87
KDPG, 40.19938633, -112.9374692, 4348.10
KDPL, 35.00006396, -77.98169464, 137.14
KDQH, 31.47669978, -82.86053047, 256.89
KDR, -6.198633313, 149.5483334, 368.11
KDRI, 30.83172239, -93.33991662, 202.10
KDRO, 37.15151679, -107.7537695, 6685.04
KDRT, 29.37283337, -100.9258474, 999.02
KDSM, 41.53414171, -93.66260022, 957.02
KDSV, 42.57089999, -77.71304995, 662.07
KDTA, 39.38063901, -112.507714, 4758.86
KDTG, 41.13331106, -88.44075546, 631.89
KDTL, 46.82516679, -95.88556945, 1396.00
KDTN, 32.54021946, -93.74502227, 179.13
KDTO, 33.20072215, -97.1979779, 642.06
KDTS, 30.40006109, -86.4714776, 22.97
KDTW, 42.21243046, -83.35339174, 646.00
KDUA, 33.9422641, -96.39451951, 698.16
KDUC, 34.47087519, -97.95986116, 1112.86
KDUG, 31.469028, -109.6036667, 4153.87
KDUH, 41.73587769, -83.65541115, 668.96
KDUJ, 41.17826689, -78.8986972, 1816.93
